,x,y,z,layer,region,type
184,3479.1886201921466,-1156.165083014761,-3059.0835140928675,L6,S1FL,LineSource
185,3479.941588942146,-1156.353801764761,-3058.1037328428674,L6,S1FL,LineSource
186,3480.694557692146,-1156.542520514761,-3057.1239515928673,L6,S1FL,LineSource
187,3481.447526442146,-1156.731239264761,-3056.1441703428673,L6,S1FL,LineSource
188,3482.2004951921463,-1156.919958014761,-3055.1643890928676,L6,S1FL,LineSource
189,3482.9534639421463,-1157.108676764761,-3054.184607842868,L6,S1FL,LineSource
190,3483.7064326921463,-1157.2973955147609,-3053.204826592868,L6,S1FL,LineSource
191,3484.4594014421464,-1157.486114264761,-3052.225045342868,L6,S1FL,LineSource
192,3485.2123701921464,-1157.674833014761,-3051.2452640928677,L6,S1FL,LineSource
193,3485.9653389421464,-1157.8635517647608,-3050.2655140928678,L6,S1FL,LineSource
194,3486.7183076921465,-1158.052270514761,-3049.285764092868,L6,S1FL,LineSource
195,3487.4712764421465,-1158.2409892647609,-3048.306014092868,L6,S1FL,LineSource
196,3488.2242451921466,-1158.4297080147608,-3047.326264092868,L6,S1FL,LineSource
197,3488.9772139421466,-1158.618426764761,-3046.346514092868,L6,S1FL,LineSource
198,3489.7301826921466,-1158.8071455147608,-3045.366764092868,L6,S1FL,LineSource
199,3490.4831514421467,-1158.9958642647607,-3044.387014092868,L6,S1FL,LineSource
200,3491.2361201921467,-1159.1845830147608,-3043.407264092868,L6,S1FL,LineSource
201,3491.9890889421467,-1159.373301764761,-3042.427514092868,L6,S1FL,LineSource
202,3492.742057692147,-1159.562020514761,-3041.447764092868,L6,S1FL,LineSource
203,3493.495026442147,-1159.7507392647608,-3040.468014092868,L6,S1FL,LineSource
204,3494.247995192147,-1159.939458014761,-3039.488264092868,L6,S1FL,LineSource
205,3495.000963942147,-1160.128176764761,-3038.508514092868,L6,S1FL,LineSource
206,3495.753932692147,-1160.316895514761,-3037.528764092868,L6,S1FL,LineSource
207,3496.506901442147,-1160.5056142647609,-3036.5490140928678,L6,S1FL,LineSource
208,3497.2598701921465,-1160.694333014761,-3035.569264092868,L6,S1FL,LineSource
209,3498.012838942146,-1160.8830517647611,-3034.589514092868,L6,S1FL,LineSource
210,3498.765807692146,-1161.071770514761,-3033.6097640928674,L6,S1FL,LineSource
211,3499.518776442146,-1161.260489264761,-3032.6300140928674,L6,S1FL,LineSource
212,3500.271745192146,-1161.449208014761,-3031.6502640928675,L6,S1FL,LineSource
213,3501.0247139421463,-1161.637926764761,-3030.6705140928675,L6,S1FL,LineSource
214,3501.7776826921463,-1161.826645514761,-3029.6907640928675,L6,S1FL,LineSource
215,3502.5306514421463,-1162.015364264761,-3028.7110140928676,L6,S1FL,LineSource
216,3503.2836201921464,-1162.204083014761,-3027.7312640928676,L6,S1FL,LineSource
217,3504.0365889421464,-1162.3928017647609,-3026.7515140928676,L6,S1FL,LineSource
218,3504.7895576921464,-1162.581520514761,-3025.7717640928677,L6,S1FL,LineSource
219,3505.5425264421465,-1162.770239264761,-3024.7920140928677,L6,S1FL,LineSource
220,3506.2954951921465,-1162.9589580147608,-3023.8122640928677,L6,S1FL,LineSource
221,3507.0484639421466,-1163.147676764761,-3022.8325140928678,L6,S1FL,LineSource
222,3507.8014326921466,-1163.3363955147609,-3021.852764092868,L6,S1FL,LineSource
223,3508.5544014421466,-1163.5251142647608,-3020.873014092868,L6,S1FL,LineSource
224,3509.3073701921467,-1163.713833014761,-3019.893264092868,L6,S1FL,LineSource
225,3510.0603076921466,-1163.902551764761,-3018.913514092868,L6,S1FL,LineSource
226,3510.8132451921465,-1164.091270514761,-3017.933764092868,L6,S1FL,LineSource
227,3511.566182692147,-1164.2799892647608,-3016.954014092868,L6,S1FL,LineSource
228,3512.319120192147,-1164.468708014761,-3015.974264092868,L6,S1FL,LineSource
229,3513.0720576921467,-1164.6574267647609,-3014.994514092868,L6,S1FL,LineSource
230,3513.824995192147,-1164.8461455147608,-3014.014764092868,L6,S1FL,LineSource
231,3514.577932692147,-1165.034864264761,-3013.035014092868,L6,S1FL,LineSource
232,3515.330870192147,-1165.2235830147608,-3012.055264092868,L6,S1FL,LineSource
233,3516.083807692147,-1165.4123017647607,-3011.075514092868,L6,S1FL,LineSource
234,3516.8367451921467,-1165.6010205147609,-3010.095764092868,L6,S1FL,LineSource
235,3517.5896826921467,-1165.7897392647608,-3009.116014092868,L6,S1FL,LineSource
236,3518.3426201921466,-1165.9784580147607,-3008.1362640928683,L6,S1FL,LineSource
237,3519.0955576921465,-1166.1671767647608,-3007.1565140928683,L6,S1FL,LineSource
238,3519.8484951921464,-1166.3558955147607,-3006.1767640928683,L6,S1FL,LineSource
239,3520.601432692147,-1166.5446142647606,-3005.197014092868,L6,S1FL,LineSource
240,3521.3543701921467,-1166.7333330147608,-3004.217264092868,L6,S1FL,LineSource
241,3522.1073076921466,-1166.922051764761,-3003.237514092868,L6,S1FL,LineSource
242,3522.860245192147,-1167.1107705147608,-3002.2577640928675,L6,S1FL,LineSource
243,3523.613182692147,-1167.2994892647607,-3001.2780140928676,L6,S1FL,LineSource
244,3524.366120192147,-1167.4882080147609,-3000.2982640928676,L6,S1FL,LineSource
245,3525.1190576921467,-1167.676926764761,-2999.3185140928676,L6,S1FL,LineSource
246,3525.8719951921466,-1167.865645514761,-2998.3387640928677,L6,S1FL,LineSource
247,3526.6249326921466,-1168.0543642647608,-2997.3590140928677,L6,S1FL,LineSource
248,3527.3778701921465,-1168.243083014761,-2996.3792640928677,L6,S1FL,LineSource
249,3528.1308076921464,-1168.431801764761,-2995.399514092868,L6,S1FL,LineSource
250,3528.8837451921463,-1168.620520514761,-2994.419764092868,L6,S1FL,LineSource
251,3529.6366826921467,-1168.809239264761,-2993.440014092868,L6,S1FL,LineSource
252,3530.3896201921466,-1168.997958014761,-2992.460264092868,L6,S1FL,LineSource
253,3531.1425576921465,-1169.186676764761,-2991.480514092868,L6,S1FL,LineSource
254,3531.895495192147,-1169.3753955147608,-2990.500764092868,L6,S1FL,LineSource
255,3532.648432692147,-1169.564114264761,-2989.521014092868,L6,S1FL,LineSource
256,3533.4013701921467,-1169.7528330147609,-2988.541264092868,L6,S1FL,LineSource
257,3534.1543389421468,-1169.9415517647608,-2987.561482842868,L6,S1FL,LineSource
258,3534.907307692147,-1170.130270514761,-2986.581701592868,L6,S1FL,LineSource
259,3535.660276442147,-1170.3189892647608,-2985.6019203428677,L6,S1FL,LineSource
260,3536.413245192147,-1170.5077080147607,-2984.622139092868,L6,S1FL,LineSource
261,3537.166213942147,-1170.6964267647609,-2983.6423578428685,L6,S1FL,LineSource
262,3537.919182692147,-1170.8851455147608,-2982.6625765928684,L6,S1FL,LineSource
263,3538.672151442147,-1171.0738642647607,-2981.6827953428683,L6,S1FL,LineSource
264,3539.4251201921466,-1171.2625830147608,-2980.703014092868,L6,S1FL,LineSource
265,3540.178088942146,-1171.451301764761,-2979.723232842868,L6,S1FL,LineSource
266,3540.931057692146,-1171.6400205147609,-2978.743451592868,L6,S1FL,LineSource
267,3541.684026442146,-1171.8287392647608,-2977.763670342868,L6,S1FL,LineSource
268,3542.4369951921462,-1172.017458014761,-2976.783889092868,L6,S1FL,LineSource
269,3543.1899639421463,-1172.206176764761,-2975.804107842868,L6,S1FL,LineSource
270,3543.9429326921463,-1172.394895514761,-2974.8243265928677,L6,S1FL,LineSource
271,3544.6959014421464,-1172.5836142647609,-2973.8445453428676,L6,S1FL,LineSource
272,3545.4488701921464,-1172.772333014761,-2972.864764092868,L6,S1FL,LineSource
273,3546.2018389421464,-1172.9610517647611,-2971.8849828428683,L6,S1FL,LineSource
274,3546.9548076921465,-1173.149770514761,-2970.9052015928683,L6,S1FL,LineSource
275,3547.7077764421465,-1173.338489264761,-2969.925420342868,L6,S1FL,LineSource
276,3548.4607451921465,-1173.527208014761,-2968.945639092868,L6,S1FL,LineSource
277,3549.2137139421466,-1173.715926764761,-2967.965857842868,L6,S1FL,LineSource
278,3549.9666826921466,-1173.904645514761,-2966.986076592868,L6,S1FL,LineSource
279,3550.7196514421466,-1174.093364264761,-2966.006295342868,L6,S1FL,LineSource
280,3551.4726201921467,-1174.282083014761,-2965.0265140928677,L6,S1FL,LineSource
281,3552.2255889421467,-1174.4708017647608,-2964.0467328428676,L6,S1FL,LineSource
282,3552.9785576921468,-1174.659520514761,-2963.0669515928676,L6,S1FL,LineSource
283,3553.731526442147,-1174.8482392647609,-2962.0871703428675,L6,S1FL,LineSource
284,3554.484495192147,-1175.0369580147608,-2961.107389092868,L6,S1FL,LineSource
285,3555.237463942147,-1175.225676764761,-2960.127607842868,L6,S1FL,LineSource
286,3555.990432692147,-1175.4143955147608,-2959.147826592868,L6,S1FL,LineSource
287,3556.743401442147,-1175.6031142647607,-2958.168045342868,L6,S1FL,LineSource
288,3557.4963701921465,-1175.7918330147609,-2957.188264092868,L6,S1FL,LineSource
289,3558.249338942146,-1175.980551764761,-2956.208514092868,L6,S1FL,LineSource
290,3559.002307692146,-1176.169270514761,-2955.228764092868,L6,S1FL,LineSource
291,3559.755276442146,-1176.3579892647608,-2954.249014092868,L6,S1FL,LineSource
292,3560.508245192146,-1176.546708014761,-2953.269264092868,L6,S1FL,LineSource
293,3561.2612139421462,-1176.7354267647609,-2952.289514092868,L6,S1FL,LineSource
294,3562.0141826921463,-1176.9241455147608,-2951.309764092868,L6,S1FL,LineSource
295,3562.7671514421463,-1177.112864264761,-2950.3300140928677,L6,S1FL,LineSource
296,3563.5201201921464,-1177.3015830147608,-2949.3502640928677,L6,S1FL,LineSource
297,3564.2730889421464,-1177.4903017647607,-2948.370514092868,L6,S1FL,LineSource
298,3565.0260576921464,-1177.6790205147609,-2947.3907640928674,L6,S1FL,LineSource
299,3565.7790264421465,-1177.8677392647608,-2946.4110140928674,L6,S1FL,LineSource
300,3566.5319951921465,-1178.0564580147607,-2945.4312640928674,L6,S1FL,LineSource
